"season","game_id","team","player_id","period","shifts","first","last","position","datetime"
2016,20072,"chi",8475323,3,"962-970;547-573;780-806;123-155;858-896;1112-1154","Marcus","Kruger","c","2016-10-22 23:00:00+00"
2016,20072,"chi",8477353,1,"458-469;180-197;705-734;1091-1129;275-321;825-881;517-579;42-108","Tyler","Motte","l","2016-10-22 23:00:00+00"
2016,20072,"chi",8477353,2,"0-24;534-563;1096-1152;198-258;662-726;668-668","Tyler","Motte","l","2016-10-22 23:00:00+00"
2016,20072,"chi",8477353,3,"768-780;191-213;1161-1189;623-656;970-1014;806-858;432-492;0-63","Tyler","Motte","l","2016-10-22 23:00:00+00"
2016,20072,"chi",8477451,1,"1065-1091;664-705;364-407;469-517;108-160;881-942","Ryan","Hartman","r","2016-10-22 23:00:00+00"
2016,20072,"chi",8477451,2,"1063-1096;410-465;26-86;732-792","Ryan","Hartman","r","2016-10-22 23:00:00+00"
2016,20072,"chi",8477451,3,"962-970;262-286;656-705;1112-1161;109-161;806-858;492-547","Ryan","Hartman","r","2016-10-22 23:00:00+00"
2016,20072,"chi",8477929,1,"160-180;1065-1091;1157-1186;734-770;321-364","Dennis","Rasmussen","c","2016-10-22 23:00:00+00"
2016,20072,"chi",8477929,2,"505-534;792-825;568-609;91-198","Dennis","Rasmussen","c","2016-10-22 23:00:00+00"
2016,20072,"chi",8477929,3,"547-573;780-806;161-191;286-333","Dennis","Rasmussen","c","2016-10-22 23:00:00+00"
2016,20072,"tor",8477939,1,"706-734;1128-1157;469-515;81-134;780-833;253-320","William","Nylander","c","2016-10-22 23:00:00+00"
2016,20072,"tor",8477939,2,"9-26;529-568;198-252;1096-1152;732-798;568-568","William","Nylander","c","2016-10-22 23:00:00+00"
2016,20072,"tor",8477939,3,"262-286;620-656;970-1011;1112-1153;433-488;95-158;780-856;286-286","William","Nylander","c","2016-10-22 23:00:00+00"
2016,20072,"tor",8477939,4,"215-227","William","Nylander","c","2016-10-22 23:00:00+00"
2016,20072,"chi",8477951,1,"734-761;664-705;137-180;321-364","Nick","Schmaltz","c","2016-10-22 23:00:00+00"
2016,20072,"chi",8477951,2,"451-470;713-732;792-825;160-198;568-609;1054-1096","Nick","Schmaltz","c","2016-10-22 23:00:00+00"
2016,20072,"chi",8477951,3,"109-123;155-191;656-696;286-333;485-547","Nick","Schmaltz","c","2016-10-22 23:00:00+00"
2016,20072,"chi",8478550,1,"1186-1200;1129-1157;0-42;407-458;770-825;942-1006;197-275;579-664","Artemi","Panarin","l","2016-10-22 23:00:00+00"
2016,20072,"chi",8478550,2,"24-26;86-91;609-662;825-880;258-338;936-1030","Artemi","Panarin","l","2016-10-22 23:00:00+00"
2016,20072,"chi",8478550,3,"1189-1200;927-962;1014-1052;63-109;213-262;573-623;705-768;333-432","Artemi","Panarin","l","2016-10-22 23:00:00+00"
2016,20072,"chi",8478550,4,"227-300;32-122","Artemi","Panarin","l","2016-10-22 23:00:00+00"
2016,20087,"tbl",8470047,1,"588-613;407-435;0-32;714-762;172-224;931-998;1117-1185","Valtteri","Filppula","c","2016-10-25 23:30:00+00"
2016,20087,"tbl",8470047,2,"136-146;0-16;1172-1200;633-682;456-515;1039-1103;802-868;295-412","Valtteri","Filppula","c","2016-10-25 23:30:00+00"
2016,20087,"tbl",8470047,3,"672-692;640-666;445-475;0-34;587-622;1037-1077;107-154;728-806;241-323","Valtteri","Filppula","c","2016-10-25 23:30:00+00"
2016,20087,"tbl",8470619,1,"1075-1117;128-172;543-588;762-808;335-407","Brian","Boyle","c","2016-10-25 23:30:00+00"
2016,20087,"tbl",8470619,2,"775-802;1007-1039;599-633;35-72;1103-1143","Brian","Boyle","c","2016-10-25 23:30:00+00"
2016,20087,"tbl",8470619,3,"571-587;956-995;405-445;195-241;1142-1200","Brian","Boyle","c","2016-10-25 23:30:00+00"
2016,20087,"tbl",8473986,1,"588-613;407-435;0-32;950-998;1113-1162;711-762;172-224;435-435","Alex","Killorn","l","2016-10-25 23:30:00+00"
2016,20087,"tbl",8473986,2,"0-16;126-146;1039-1061;1172-1200;633-682;456-519;180-246;802-868;295-385","Alex","Killorn","l","2016-10-25 23:30:00+00"
2016,20087,"tbl",8473986,3,"449-475;640-666;0-34;587-622;1037-1077;910-956;241-313;786-864","Alex","Killorn","l","2016-10-25 23:30:00+00"
2016,20087,"tbl",8474564,1,"407-419;1185-1200;998-1032;435-474;613-659;32-79;224-285;808-878;1032-1032;79-79","Steven","Stamkos","c","2016-10-25 23:30:00+00"
2016,20087,"tbl",8474564,2,"16-35;1143-1172;412-443;146-180;732-775;551-599;246-295;937-1007","Steven","Stamkos","c","2016-10-25 23:30:00+00"
2016,20087,"tbl",8474564,3,"666-672;692-728;366-405;154-195;995-1037;864-910;34-88;508-571","Steven","Stamkos","c","2016-10-25 23:30:00+00"
2016,20087,"tbl",8474870,1,"1032-1075;79-128;285-335;878-931;659-714;474-543","Tyler","Johnson","c","2016-10-25 23:30:00+00"
2016,20087,"tbl",8474870,2,"443-456;146-180;515-551;35-72;1061-1103;246-295;682-732;868-937","Tyler","Johnson","c","2016-10-25 23:30:00+00"
2016,20087,"tbl",8474870,3,"622-640;672-692;475-508;323-366;728-786;850-910;1077-1142;88-154","Tyler","Johnson","c","2016-10-25 23:30:00+00"
2016,20087,"tbl",8476292,1,"79-122;1032-1075;285-335;659-711;474-543;878-950","Ondrej","Palat","l","2016-10-25 23:30:00+00"
2016,20087,"tbl",8476292,2,"443-456;16-35;519-551;146-180;246-295;682-732;868-948","Ondrej","Palat","l","2016-10-25 23:30:00+00"
2016,20087,"tbl",8476292,3,"622-640;475-508;692-728;154-195;65-107;864-910;313-366;1077-1140","Ondrej","Palat","l","2016-10-25 23:30:00+00"
2016,20087,"tbl",8476453,1,"1185-1200;998-1032;435-474;32-79;224-285;613-674;803-878","Nikita","Kucherov","r","2016-10-25 23:30:00+00"
2016,20087,"tbl",8476453,2,"1143-1172;412-443;732-775;551-599;948-1009;180-246","Nikita","Kucherov","r","2016-10-25 23:30:00+00"
2016,20087,"tbl",8476453,3,"666-672;366-405;995-1037;910-956;34-88;806-864;508-571;405-405","Nikita","Kucherov","r","2016-10-25 23:30:00+00"
2016,20087,"tbl",8476480,1,"998-1032;1162-1200;435-474;613-659;32-79;224-285;808-878","Vladislav","Namestnikov","c","2016-10-25 23:30:00+00"
2016,20087,"tbl",8476480,2,"1143-1172;412-443;146-180;732-775;551-599;948-1009","Vladislav","Namestnikov","c","2016-10-25 23:30:00+00"
2016,20087,"tbl",8476480,3,"666-672;34-65;366-405;995-1037;864-910;508-571;910-910","Vladislav","Namestnikov","c","2016-10-25 23:30:00+00"
2016,20087,"tbl",8476806,1,"1075-1117;128-172;543-588;755-803;335-407","J.T.","Brown","r","2016-10-25 23:30:00+00"
2016,20087,"tbl",8476806,2,"385-412;775-802;1009-1039;599-633;1103-1143;72-146","J.T.","Brown","r","2016-10-25 23:30:00+00"
2016,20087,"tbl",8476806,3,"571-587;956-995;405-445;195-241;1138-1200","J.T.","Brown","r","2016-10-25 23:30:00+00"
2016,20087,"tbl",8476975,1,"1075-1113;543-588;762-808;122-172;350-407","Cedric","Paquette","c","2016-10-25 23:30:00+00"
2016,20087,"tbl",8476975,2,"385-412;775-802;1009-1039;599-633;72-126","Cedric","Paquette","c","2016-10-25 23:30:00+00"
2016,20087,"tbl",8476975,3,"571-587;956-995;405-449;1140-1200","Cedric","Paquette","c","2016-10-25 23:30:00+00"
2016,20087,"tbl",8477494,1,"674-714;1032-1075;79-128;878-938;285-350;474-543","Jonathan","Drouin","l","2016-10-25 23:30:00+00"
2016,20087,"tbl",8477494,2,"443-456;519-551;682-732;180-246;868-948","Jonathan","Drouin","l","2016-10-25 23:30:00+00"
2016,20087,"tbl",8477494,3,"622-640;88-107;475-508;323-366;910-956;806-864;1077-1138;956-956","Jonathan","Drouin","l","2016-10-25 23:30:00+00"
2016,20087,"tor",8477939,1,"642-674;994-1032;435-477;32-79;832-898;220-293","William","Nylander","c","2016-10-25 23:30:00+00"
2016,20087,"tor",8477939,2,"0-16;389-412;1117-1143;506-551;802-850;633-682;72-123;1009-1061;1143-1143","William","Nylander","c","2016-10-25 23:30:00+00"
2016,20087,"tor",8477939,3,"572-587;245-267;640-666;995-1037;107-158;730-786;405-466;0-63","William","Nylander","c","2016-10-25 23:30:00+00"
2016,20087,"tbl",8478010,1,"419-435;588-613;0-32;714-755;172-224;938-998;1117-1185","Brayden","Point","c","2016-10-25 23:30:00+00"
2016,20087,"tbl",8478010,2,"0-16;1039-1061;1172-1200;633-682;456-519;180-246;802-868;295-385","Brayden","Point","c","2016-10-25 23:30:00+00"
2016,20087,"tbl",8478010,3,"640-666;445-475;0-34;587-622;1037-1077;910-956;798-850;241-323","Brayden","Point","c","2016-10-25 23:30:00+00"
2016,20101,"fla",8448208,1,"0-38;619-664;404-473;839-913;172-253;1048-1136","Jaromir","Jagr","r","2016-10-27 23:30:00+00"
2016,20101,"fla",8448208,2,"1191-1200;63-105;1027-1077;152-205;319-380;446-521;721-798","Jaromir","Jagr","r","2016-10-27 23:30:00+00"
2016,20101,"fla",8448208,3,"1191-1200;0-48;1033-1086;425-481;587-643;112-200","Jaromir","Jagr","r","2016-10-27 23:30:00+00"
2016,20101,"fla",8468001,1,"1183-1200;578-619;125-172;357-404;990-1037;792-844","Derek","MacKenzie","c","2016-10-27 23:30:00+00"
2016,20101,"fla",8468001,2,"215-258;1088-1134;622-680;856-917","Derek","MacKenzie","c","2016-10-27 23:30:00+00"
2016,20101,"fla",8468001,3,"1135-1140;827-862;543-587;910-954;219-273","Derek","MacKenzie","c","2016-10-27 23:30:00+00"
2016,20101,"fla",8474098,1,"762-792;91-125;953-990;664-713;303-357;519-578","Colton","Sceviour","c","2016-10-27 23:30:00+00"
2016,20101,"fla",8474098,2,"917-924;205-215;680-721;105-152;258-319;963-1027;521-592","Colton","Sceviour","c","2016-10-27 23:30:00+00"
2016,20101,"fla",8474098,3,"1127-1159;1000-1033;650-695;64-112;709-760;481-543;273-339","Colton","Sceviour","c","2016-10-27 23:30:00+00"
2016,20101,"fla",8475191,1,"664-677;1136-1171;913-953;473-519;253-303;38-91;684-762","Reilly","Smith","r","2016-10-27 23:30:00+00"
2016,20101,"fla",8475191,2,"924-963;105-152;0-51;798-858;1129-1191;380-446;521-599","Reilly","Smith","r","2016-10-27 23:30:00+00"
2016,20101,"fla",8475191,3,"773-789;643-687;865-910;709-760;48-100;481-543;273-339;1132-1200;954-1027","Reilly","Smith","r","2016-10-27 23:30:00+00"
2016,20101,"fla",8475597,1,"578-619;125-172;357-404;790-844;990-1048","Shane","Harper","r","2016-10-27 23:30:00+00"
2016,20101,"fla",8475597,2,"215-258;1077-1129;858-917;592-673","Shane","Harper","r","2016-10-27 23:30:00+00"
2016,20101,"fla",8475597,3,"898-910;543-587;219-273","Shane","Harper","r","2016-10-27 23:30:00+00"
2016,20101,"fla",8475735,1,"125-172;357-404;792-839;990-1037;570-619","Greg","McKegg","c","2016-10-27 23:30:00+00"
2016,20101,"fla",8475735,2,"215-258;1088-1134;858-917;599-659","Greg","McKegg","c","2016-10-27 23:30:00+00"
2016,20101,"fla",8475735,3,"760-773;789-827;543-587;910-954;223-273","Greg","McKegg","c","2016-10-27 23:30:00+00"
2016,20101,"fla",8476389,1,"664-677;1136-1183;473-532;906-966;38-99;248-314;684-762","Vincent","Trocheck","c","2016-10-27 23:30:00+00"
2016,20101,"fla",8476389,2,"924-963;105-152;806-856;0-56;1134-1191;369-427;521-622","Vincent","Trocheck","c","2016-10-27 23:30:00+00"
2016,20101,"fla",8476389,3,"773-789;862-898;709-760;643-695;48-112;273-339;475-543;954-1027;1121-1200","Vincent","Trocheck","c","2016-10-27 23:30:00+00"
2016,20101,"fla",8476415,1,"762-790;473-515;1088-1136;906-956;38-91;243-303","Kyle","Rau","c","2016-10-27 23:30:00+00"
2016,20101,"fla",8476415,2,"924-963;384-427;806-858;1134-1191","Kyle","Rau","c","2016-10-27 23:30:00+00"
2016,20101,"fla",8476415,3,"48-64;200-219;687-709;1086-1132;339-425","Kyle","Rau","c","2016-10-27 23:30:00+00"
2016,20101,"fla",8476539,1,"0-38;619-664;1037-1088;844-906;404-473;172-243;415-415","Jonathan","Marchessault","c","2016-10-27 23:30:00+00"
2016,20101,"fla",8476539,2,"1191-1200;51-105;1027-1088;152-215;740-806;446-521;300-384;215-215","Jonathan","Marchessault","c","2016-10-27 23:30:00+00"
2016,20101,"fla",8476539,3,"1159-1200;0-48;421-481;587-650;1027-1103;112-200","Jonathan","Marchessault","c","2016-10-27 23:30:00+00"
2016,20101,"fla",8477493,1,"0-38;619-664;844-906;404-473;172-248;1037-1136","Aleksander","Barkov","c","2016-10-27 23:30:00+00"
2016,20101,"fla",8477493,2,"1191-1200;56-105;319-369;152-205;1027-1088;740-806;446-521","Aleksander","Barkov","c","2016-10-27 23:30:00+00"
2016,20101,"fla",8477493,3,"760-773;0-48;112-160;421-475;587-643;1027-1086;1140-1200;789-865","Aleksander","Barkov","c","2016-10-27 23:30:00+00"
2016,20101,"tor",8477939,1,"345-357;578-591;597-619;389-415;53-87;1136-1178;246-313;700-768;895-970","William","Nylander","c","2016-10-27 23:30:00+00"
2016,20101,"tor",8477939,2,"97-105;215-233;362-384;678-716;566-615;1082-1134;858-924","William","Nylander","c","2016-10-27 23:30:00+00"
2016,20101,"tor",8477939,3,"914-954;230-273;698-760;480-544;789-864","William","Nylander","c","2016-10-27 23:30:00+00"
2016,20101,"fla",8477955,1,"677-684;91-125;956-990;713-762;303-357;515-570","Jared","McCann","c","2016-10-27 23:30:00+00"
2016,20101,"fla",8477955,2,"917-924;427-446;258-300;963-1027;659-740","Jared","McCann","c","2016-10-27 23:30:00+00"
2016,20101,"fla",8477955,3,"695-709;200-223;1103-1127;339-421","Jared","McCann","c","2016-10-27 23:30:00+00"
2016,20101,"fla",8478843,1,"677-684;966-990;99-125;1171-1200;762-792;314-357;532-578","Denis","Malgin","c","2016-10-27 23:30:00+00"
2016,20101,"fla",8478843,2,"917-924;205-215;427-446;258-319;963-1027;673-740","Denis","Malgin","c","2016-10-27 23:30:00+00"
2016,20101,"fla",8478843,3,"695-709;1086-1121;160-219;339-421","Denis","Malgin","c","2016-10-27 23:30:00+00"
2016,20114,"mtl",8469521,1,"1187-1200;846-865;296-327;440-479;115-159;550-597;977-1043;720-798","Tomas","Plekanec","c","2016-10-29 23:00:00+00"
2016,20114,"mtl",8469521,2,"778-802;961-1003;70-115;527-583;259-317;374-438","Tomas","Plekanec","c","2016-10-29 23:00:00+00"
2016,20114,"mtl",8469521,3,"276-296;538-565;630-660;814-846;994-1037;886-934;358-413;444-503;144-206;1124-1189","Tomas","Plekanec","c","2016-10-29 23:00:00+00"
2016,20114,"mtl",8471228,1,"919-938;597-623;217-248;1065-1118;59-115;666-733","Alexander","Radulov","r","2016-10-29 23:00:00+00"
2016,20114,"mtl",8471228,2,"358-374;0-21;494-527;1077-1118;906-953;658-720;126-197","Alexander","Radulov","r","2016-10-29 23:00:00+00"
2016,20114,"mtl",8471228,3,"233-245;749-766;970-994;296-322;413-444;666-717;0-93","Alexander","Radulov","r","2016-10-29 23:00:00+00"
2016,20114,"mtl",8471338,1,"1065-1084;479-513;0-38;938-977;798-839;393-440;248-296","Torrey","Mitchell","c","2016-10-29 23:00:00+00"
2016,20114,"mtl",8471338,2,"115-126;1003-1041;317-358;802-850;720-778","Torrey","Mitchell","c","2016-10-29 23:00:00+00"
2016,20114,"mtl",8471338,3,"1189-1200;245-258;611-630;565-596;934-968;322-358;846-886;100-144;478-538;1037-1124","Torrey","Mitchell","c","2016-10-29 23:00:00+00"
2016,20114,"mtl",8471976,1,"839-846;38-59;623-666;159-206;1134-1187;865-922;327-393","David","Desharnais","c","2016-10-29 23:00:00+00"
2016,20114,"mtl",8471976,2,"1041-1077;21-70;589-640;438-494;197-259;850-913;1137-1200","David","Desharnais","c","2016-10-29 23:00:00+00"
2016,20114,"mtl",8471976,3,"93-100;258-276;206-233;717-749;766-814","David","Desharnais","c","2016-10-29 23:00:00+00"
2016,20114,"mtl",8474038,1,"1187-1200;846-865;1054-1081;115-146;440-479;550-597;296-344;938-986;720-785","Paul","Byron","l","2016-10-29 23:00:00+00"
2016,20114,"mtl",8474038,2,"778-802;84-126;961-1011;374-431;583-640;259-317","Paul","Byron","l","2016-10-29 23:00:00+00"
2016,20114,"mtl",8474038,3,"245-258;611-630;276-296;358-380;538-568;823-862;886-925;144-193;1124-1189","Paul","Byron","l","2016-10-29 23:00:00+00"
2016,20114,"mtl",8474157,1,"832-846;38-59;623-666;335-380;1118-1165;986-1039;865-919;159-217","Max","Pacioretty","l","2016-10-29 23:00:00+00"
2016,20114,"mtl",8474157,2,"1066-1077;614-658;21-70;442-494;850-906;197-266;1118-1200","Max","Pacioretty","l","2016-10-29 23:00:00+00"
2016,20114,"mtl",8474157,3,"93-100;596-611;396-413;258-276;717-749;994-1037;766-814;182-233;444-505;1124-1189","Max","Pacioretty","l","2016-10-29 23:00:00+00"
2016,20114,"mtl",8475848,1,"922-938;587-623;206-248;1081-1129;666-720;59-115","Brendan","Gallagher","r","2016-10-29 23:00:00+00"
2016,20114,"mtl",8475848,2,"367-374;0-21;916-961;1077-1129;527-589;126-197;640-731","Brendan","Gallagher","r","2016-10-29 23:00:00+00"
2016,20114,"mtl",8475848,3,"233-245;749-766;296-322;965-994;413-444;663-717;0-93","Brendan","Gallagher","r","2016-10-29 23:00:00+00"
2016,20114,"mtl",8476381,1,"839-846;38-59;623-666;344-396;865-922;1129-1187;146-206","Andrew","Shaw","c","2016-10-29 23:00:00+00"
2016,20114,"mtl",8476381,2,"1062-1077;21-61;197-259;431-494;850-916;1129-1200","Andrew","Shaw","c","2016-10-29 23:00:00+00"
2016,20114,"mtl",8476381,3,"93-100;1189-1200;258-276;717-749;193-233;994-1049;766-823","Andrew","Shaw","c","2016-10-29 23:00:00+00"
2016,20114,"mtl",8476479,1,"1039-1054;479-513;0-38;790-832;248-296;380-440","Phillip","Danault","l","2016-10-29 23:00:00+00"
2016,20114,"mtl",8476479,2,"324-358;802-850;1016-1066;720-778","Phillip","Danault","l","2016-10-29 23:00:00+00"
2016,20114,"mtl",8476479,3,"1189-1200;568-596;854-886;505-538;630-663;322-358;100-144;925-970;1037-1124","Phillip","Danault","l","2016-10-29 23:00:00+00"
2016,20114,"mtl",8476808,1,"1043-1065;513-550;0-38;396-440;248-296;785-839","Brian","Flynn","c","2016-10-29 23:00:00+00"
2016,20114,"mtl",8476808,2,"61-84;731-778;802-850;317-367;1011-1062","Brian","Flynn","c","2016-10-29 23:00:00+00"
2016,20114,"mtl",8476808,3,"596-611;862-886;503-538;322-358;925-965;100-144;1049-1124","Brian","Flynn","c","2016-10-29 23:00:00+00"
2016,20114,"mtl",8476851,1,"922-938;597-623;206-248;1084-1134;666-720;59-115","Alex","Galchenyuk","c","2016-10-29 23:00:00+00"
2016,20114,"mtl",8476851,2,"358-374;0-21;494-527;913-961;1077-1137;126-197;640-720;371-371","Alex","Galchenyuk","c","2016-10-29 23:00:00+00"
2016,20114,"mtl",8476851,3,"233-245;380-396;749-766;296-322;968-994;413-444;660-717;0-93","Alex","Galchenyuk","c","2016-10-29 23:00:00+00"
2016,20114,"mtl",8477476,1,"846-865;1165-1200;513-550;296-335;115-159;733-790","Artturi","Lehkonen","l","2016-10-29 23:00:00+00"
2016,20114,"mtl",8477476,2,"778-802;70-126;266-324;953-1016;374-442","Artturi","Lehkonen","l","2016-10-29 23:00:00+00"
2016,20114,"mtl",8477476,3,"276-296;144-182;886-925;814-854","Artturi","Lehkonen","l","2016-10-29 23:00:00+00"
2016,20114,"tor",8477939,1,"1198-1200;205-232;903-938;89-127;397-440;997-1058;515-578;718-788","William","Nylander","c","2016-10-29 23:00:00+00"
2016,20114,"tor",8477939,2,"371-374;259-279;778-802;61-95;1122-1157;961-1008;597-660","William","Nylander","c","2016-10-29 23:00:00+00"
2016,20114,"tor",8477939,3,"245-258;276-296;719-749;358-396;994-1045;886-938;152-216;1111-1200;505-596","William","Nylander","c","2016-10-29 23:00:00+00"
2016,20126,"nyi",8466251,1,"977-995;830-871;155-197;1138-1185;543-595;349-408","Jason","Chimera","l","2016-10-30 22:00:00+00"
2016,20126,"nyi",8466251,2,"813-833;101-123;447-474;893-923;351-399;622-673","Jason","Chimera","l","2016-10-30 22:00:00+00"
2016,20126,"nyi",8466251,3,"30-50;635-668;814-851;308-348;109-163;494-564;991-1112","Jason","Chimera","l","2016-10-30 22:00:00+00"
2016,20126,"nyi",8471217,1,"495-529;595-635;871-923;292-349;1028-1089;92-155","Andrew","Ladd","l","2016-10-30 22:00:00+00"
2016,20126,"nyi",8471217,2,"559-579;33-65;732-776;123-187;1019-1139","Andrew","Ladd","l","2016-10-30 22:00:00+00"
2016,20126,"nyi",8471217,3,"902-913;622-635;290-308;444-467;736-759;1156-1200;970-1019","Andrew","Ladd","l","2016-10-30 22:00:00+00"
2016,20126,"nyi",8473504,1,"1185-1200;41-61;408-442;995-1038;635-688;197-260;748-830","Cal","Clutterbuck","r","2016-10-30 22:00:00+00"
2016,20126,"nyi",8473504,2,"860-893;317-351;242-277;65-101;776-813;579-625;399-447;1139-1200","Cal","Clutterbuck","r","2016-10-30 22:00:00+00"
2016,20126,"nyi",8473504,3,"668-684;467-494;0-30;913-958;238-290;759-814;348-413","Cal","Clutterbuck","r","2016-10-30 22:00:00+00"
2016,20126,"nyi",8473579,1,"32-61;995-1028;408-442;197-234;830-871;635-688","Nikolay","Kulemin","l","2016-10-30 22:00:00+00"
2016,20126,"nyi",8473579,2,"65-94;242-271;776-807;860-893;579-622;351-399","Nikolay","Kulemin","l","2016-10-30 22:00:00+00"
2016,20126,"nyi",8473579,3,"683-684;614-622;913-925;30-50;467-494;759-802;238-290;348-413","Nikolay","Kulemin","l","2016-10-30 22:00:00+00"
2016,20126,"nyi",8474573,1,"529-543;0-41;61-105;928-977;1089-1138;260-310;442-495;688-748","Josh","Bailey","r","2016-10-30 22:00:00+00"
2016,20126,"nyi",8474573,2,"833-860;0-33;277-317;673-728;123-187;474-548;1059-1139;923-1019","Josh","Bailey","r","2016-10-30 22:00:00+00"
2016,20126,"nyi",8474573,3,"684-723;1112-1156;413-459;50-97;851-902;186-238;1156-1156","Josh","Bailey","r","2016-10-30 22:00:00+00"
2016,20126,"nyi",8475166,1,"529-543;0-32;254-292;442-488;61-108;688-740;918-977;1087-1177","John","Tavares","c","2016-10-30 22:00:00+00"
2016,20126,"nyi",8475166,2,"437-447;833-860;0-33;276-317;665-717;123-187;923-1002;1059-1139;474-561","John","Tavares","c","2016-10-30 22:00:00+00"
2016,20126,"nyi",8475166,3,"340-348;1112-1156;925-970;186-238;50-109;389-451;684-747;558-622;843-909","John","Tavares","c","2016-10-30 22:00:00+00"
2016,20126,"nyi",8475231,1,"1177-1200;32-61;408-442;995-1038;635-688;197-254;748-830;442-442","Casey","Cizikas","c","2016-10-30 22:00:00+00"
2016,20126,"nyi",8475231,2,"399-415;860-893;242-276;317-351;763-807;579-625;65-123;1139-1200","Casey","Cizikas","c","2016-10-30 22:00:00+00"
