"season","game_id","team","player_id","period","shifts","first","last","position","datetime"
2016,20083,"min",8475798,1,"0-31;124-170;615-662;340-388;863-911;456-507;1023-1093;676-747","Mikael","Granlund","c","2016-10-25 23:00:00+00"
2016,20083,"min",8475798,2,"631-636;256-266;319-358;117-158;1044-1085;865-916;0-65;549-614;705-774","Mikael","Granlund","c","2016-10-25 23:00:00+00"
2016,20083,"min",8475798,3,"1107-1129;0-34;534-571;709-754;829-874;383-438;942-1006;196-266","Mikael","Granlund","c","2016-10-25 23:00:00+00"
2016,20083,"min",8475799,1,"513-546;959-993;39-81;388-441;1089-1145;549-612;205-269;747-823","Nino","Niederreiter","r","2016-10-25 23:00:00+00"
2016,20083,"min",8475799,2,"616-631;43-68;1175-1200;266-307;916-960;385-432;1085-1134;813-865","Nino","Niederreiter","r","2016-10-25 23:00:00+00"
2016,20083,"min",8475799,3,"874-895;442-475;261-302;654-709;1006-1067;34-118","Nino","Niederreiter","r","2016-10-25 23:00:00+00"
2016,20083,"min",8475800,1,"655-666;310-340;911-965;144-205","Teemu","Pulkkinen","l","2016-10-25 23:00:00+00"
2016,20083,"min",8475800,2,"358-385;774-813;213-256;994-1044;461-549","Teemu","Pulkkinen","l","2016-10-25 23:00:00+00"
2016,20083,"min",8475800,3,"1094-1107;510-534;355-383;809-838;912-942;152-196","Teemu","Pulkkinen","l","2016-10-25 23:00:00+00"
2016,20083,"min",8478493,1,"268-269;546-549;513-517;281-300;170-196;81-116;911-965","Joel","Eriksson Ek","c","2016-10-25 23:00:00+00"
2016,20083,"min",8478493,2,"307-319;1153-1175;432-461;960-999;636-705","Joel","Eriksson Ek","c","2016-10-25 23:00:00+00"
2016,20083,"min",8478493,3,"895-912;118-152;475-510;1054-1094;754-797;302-355","Joel","Eriksson Ek","c","2016-10-25 23:00:00+00"
2016,20095,"nyr",8470041,1,"852-884;0-37;185-230;503-554;664-718;378-443;1069-1135","Rick","Nash","r","2016-10-27 00:00:00+00"
2016,20095,"nyr",8470041,2,"541-556;583-611;186-223;840-883;0-46;1078-1127;995-1047;328-397;655-724;556-556","Rick","Nash","r","2016-10-27 00:00:00+00"
2016,20095,"nyr",8470041,3,"163-186;970-1002;302-341;0-40;734-774;1121-1167;594-650;473-534","Rick","Nash","r","2016-10-27 00:00:00+00"
2016,20095,"bos",8470638,1,"485-503;1180-1200;0-37;664-707;884-928;398-449;1069-1136;185-261","Patrice","Bergeron","c","2016-10-27 00:00:00+00"
2016,20095,"bos",8470638,2,"220-255;1078-1119;0-44;610-655;935-983;488-541;711-764;331-396","Patrice","Bergeron","c","2016-10-27 00:00:00+00"
2016,20095,"bos",8470638,3,"908-910;163-186;505-534;594-627;738-774;302-341;0-40;910-1001","Patrice","Bergeron","c","2016-10-27 00:00:00+00"
2016,20095,"nyr",8473546,1,"230-243;1180-1200;1036-1069;64-102;884-940;283-348","Michael","Grabner","r","2016-10-27 00:00:00+00"
2016,20095,"nyr",8473546,2,"271-295;556-583;452-488;1164-1200;957-995;781-821;85-129;611-655","Michael","Grabner","r","2016-10-27 00:00:00+00"
2016,20095,"nyr",8473546,3,"650-683;936-970;239-280;78-127;774-824;1068-1121;385-448","Michael","Grabner","r","2016-10-27 00:00:00+00"
2016,20095,"nyr",8474613,1,"852-884;0-37;185-230;503-554;390-449;664-727;1069-1135","Derek","Stepan","c","2016-10-27 00:00:00+00"
2016,20095,"nyr",8474613,2,"541-556;583-611;178-223;0-46;1078-1127;995-1047;328-387;821-883;655-724","Derek","Stepan","c","2016-10-27 00:00:00+00"
